GeneID	P1_fert_egg	P1_s1_cell	P1_s16_cell	P1_s64_cell	P1_s128_cell	P1_s512_cell	P1_high	P1_oblong	P1_sphere	P1_s30pc_epi	P1_shield	P1_s4_somites	P1_s14_19_somites	P1_prim5	P1_prim25	P1_longPec	P2_fert_egg	P2_s1_cell	P2_s16_cell	P2_s64_cell	P2_s128_cell	P2_s512_cell	P2_high	P2_oblong	P2_sphere	P2_s30pc_epi	P2_shield	P2_s4_somites	P2_s14_19_somites	P2_prim5	P2_prim25	P2_longPec	P1TranscriptID	P2TranscriptID	CDS	CDSType	Cor	CorType
ENSDARG00000104835.1	32.36040629	21.75072852	41.16279841	39.82829571	56.04392667	34.39781431	38.34699377	15.66749749	23.7807187	38.76074446	5.851078536	36.57860597	17.89018997	39.4162624	17.73276107	21.62110424	5.377268348	6.453081659	8.768882486	10.16895912	7.462847501	5.286872111	13.82570864	7.730969461	10.80565879	9.103253497	9.618165328	6.601507736	8.939120039	10.74518571	7.425013385	5.590498873	ENSDART00000171371.1|protein_coding|map3k4	ENSDART00000170106.1|protein_coding|map3k4	DiffCDSStart	2	NoCor	0
ENSDARG00000098622.2	317.3790583	311.6969769	327.5152589	698.5931	263.2826363	414.5402211	367.9647939	583.4705754	392.2857144	377.9194151	280.0857978	44.065497	17.36356513	18.98378474	12.85125552	9.586060703	7.906480184	5.878328748	1.58782784	6.78492793	2.409169922	5.280191304	6.586581368	7.06421852	8.582505938	8.507199689	6.377250443	0	0.2327951793	0.1530410551	0	0.2748720072	ENSDART00000163991.2|protein_coding|ccne1	ENSDART00000170294.1|protein_coding|ccne1	SameCDSStart	1	PosCor	1
ENSDARG00000103848.2	4.251456642	4.633997467	2.526922634	8.905338533	1.945502842	4.063321736	8.227042845	8.620376153	4.74766448	3.197104956	3.83242358	0.2878254387	0.9801166622	1.20791091	1.028748509	1.899813648	0.7225862371	0.3359987121	0.4417197174	1.361883574	0	0.3354318724	0.1275978565	0.547325453	1.188082583	0.3490117475	0.7053360551	0.2878254387	1.516854983	3.737073083	7.789338203	9.023614414	ENSDART00000168317.2|protein_coding|apba1a	ENSDART00000170341.1|protein_coding|apba1a	SameCDSStart	1	NoCor	0
ENSDARG00000078942.3	13.70715881	10.01547613	17.2531347	15.54258365	21.58168206	12.74159817	11.00589959	6.548371985	10.01149519	9.003516376	0.637940954	2.841508493	6.977325609	8.259920996	9.831801984	11.418599	0	0	0	0.1013492644	0	0	0	0	0	0	0.2348347112	0.2878254387	4.334372352	8.23918135	13.2862818	17.42000797	ENSDART00000161628.1|protein_coding|enox2	ENSDART00000170356.1|protein_coding|enox2	DiffCDSStart	2	NoCor	0
ENSDARG00000059150.6	3.028047629	2.798411839	3.645098961	3.221312124	2.758635395	3.971408138	0.9551003756	3.066106789	3.03578343	2.256689481	2.808641703	9.096930615	5.658572936	13.2407355	6.418249462	6.755239858	15.50401947	5.384206228	11.58855429	7.278334767	11.20854747	10.6423384	2.53390276	6.894385794	9.954414879	15.5258369	7.125412912	32.50557279	5.82556424	16.22970719	4.949944678	19.46701579	ENSDART00000169863.1|protein_coding|tmem107	ENSDART00000170410.1|protein_coding|tmem107	DiffCDSStart	2	PosCor	1
ENSDARG00000102998.2	9.747690591	5.500327358	4.518030521	7.348006621	2.158185844	5.183702972	9.981208929	7.671205099	8.143668617	11.32979893	8.907417608	21.13112914	27.50431493	26.87572759	28.64160415	24.45419352	0	0	0	0	0	0	0	0	0	0	0	0	0	1.105910907	1.41076822	1.511757791	ENSDART00000161751.2|protein_coding|taf6	ENSDART00000170599.1|protein_coding|taf6	DiffCDSStart	2	PosCor	1
ENSDARG00000011510.8	127.3376963	165.4161028	170.4403005	84.65758808	154.3318055	147.535513	187.1911416	118.9597413	180.4636474	215.6360295	250.7442269	114.082243	201.3981422	106.7685415	101.8867073	90.76113528	0.7414100907	1.000722349	0.8886779078	0.2205825841	0.5471721841	0.399313445	0.531029886	0.1295989038	2.003673274	5.432265664	5.799430681	2.755792986	3.305122191	2.275218465	1.986699185	2.340150521	ENSDART00000010647.8|protein_coding|rcc2	ENSDART00000170713.1|protein_coding|rcc2	SameCDSStart	1	PosCor	1
ENSDARG00000101637.1	3.834946747	3.701905345	4.560860272	2.576838988	5.281990108	4.567817276	2.202836915	34.96921393	863.6731823	707.3958993	892.5238661	243.1572942	297.6318478	237.7331591	549.1611112	82.59387114	0	0	0	0	0	0	0	0	3.677029161	10.54237155	9.153689149	3.04088731	1.374041658	2.678000127	1.205015938	4.397259028	ENSDART00000163748.1|protein_coding|ccnd1	ENSDART00000170774.1|protein_coding|ccnd1	DiffCDSStart	2	PosCor	1
ENSDARG00000103811.2	1.780230486	0.6879403157	2.964036237	1.02206767	4.009679999	2.968889916	0.3827935694	0.9939818399	0.6536867066	2.433568619	0.4363878326	5.722804314	2.351962643	8.170564071	7.591296421	26.11303421	0	0	0.2179995035	0	0	0.1604437007	0	0	0	0	0	0	0	2.321521189	3.086873122	6.207385216	ENSDART00000165974.1|protein_coding|agla	ENSDART00000170793.1|protein_coding|agla	SameCDSStart	1	PosCor	1
ENSDARG00000102744.1	3.387181723	1.216927845	10.15336131	0.8372531966	9.365168823	7.293439222	0.3827935694	0.589386579	1.835509462	8.579586781	1.074328787	10.55245937	2.005243124	18.48892345	3.969431909	42.17082847	24.20548186	16.44061496	41.79725434	11.36212028	40.00590608	46.57479972	9.894980323	9.47060162	5.254033627	12.65441834	2.283447775	22.23885293	10.15362664	37.34257819	13.29095232	28.62566912	ENSDART00000157871.1|protein_coding|mgst3a	ENSDART00000170894.1|protein_coding|mgst3a	SameCDSStart	1	NoCor	0
ENSDARG00000103522.1	179.8318061	203.8466105	52.59603163	213.3165177	46.97829862	94.66213422	250.6944226	93.6612817	29.21418327	12.52699968	8.2496413	5.764220364	6.791846948	18.28566959	14.34924846	17.10325849	0	0	0	0	0	0	0	0.2591978076	13.94270561	37.4130992	19.57931249	12.7148035	5.55971438	7.255713584	6.584561976	3.699941295	ENSDART00000160305.1|protein_coding|si:zfos-943e10.1	ENSDART00000170992.1|protein_coding|si:zfos-943e10.1	DiffCDSStart	2	NegCor	2
ENSDARG00000099106.2	6.602945332	5.854382412	1.343568155	2.777118467	1.851756683	2.412633569	4.323580544	3.00263519	2.066406556	1.58255696	1.069558153	2.755792986	1.835696588	6.116965702	2.253578641	2.358956907	9.379280727	4.488878082	10.52658307	4.589558435	13.65751391	9.50142357	5.022021051	4.575226729	7.979854274	5.888402057	0.4363878326	1.4023813	0.4888710084	1.855135043	1.640321569	0.7224736339	ENSDART00000168066.1|protein_coding|afmid	ENSDART00000170993.1|protein_coding|afmid	DiffCDSStart	2	NoCor	0
ENSDARG00000012340.10	0.05976160958	0.1119995707	0	0	0	0.08081556356	0.255195713	0	0.164317314	0	0	0.2878254387	0.8629037682	1.755215665	1.359094818	1.397634157	0	0	0	0	0	0	0	0	0	0	0	1.941286284	1.353026626	1.845299067	1.831455875	1.34280488	ENSDART00000046951.8|protein_coding|ptpn11b	ENSDART00000171029.1|protein_coding|ptpn11b	DiffCDSStart	2	PosCor	1
ENSDARG00000035152.7	26.32492445	11.20656688	25.33304241	19.7398381	25.791394	17.20943485	8.494791936	19.74652344	29.95049298	36.67239301	19.20044694	27.63175613	18.59746639	32.45690187	21.73467533	37.4944328	0.5792793114	0.4639411743	0.4469581904	0.1013492644	1.109595814	0.2877518551	0.4034320295	1.151810792	1.523560861	2.520596474	0	0	0	0	0	0	ENSDART00000134387.2|protein_coding|ap2b1	ENSDART00000171248.1|protein_coding|ap2b1	SameCDSStart	1	NoCor	0
ENSDARG00000062116.7	28.29260641	19.52446686	62.53346612	39.24889499	62.12071923	48.69221693	30.35492916	28.34748359	26.73582776	40.19516851	23.81742031	48.79973996	30.04579233	62.93883168	53.90461859	49.18085694	7.879470874	7.559417264	12.98767183	9.377650474	11.51851993	10.47783571	16.77975143	6.526305145	9.109609113	12.71359541	6.476884978	5.595045414	5.702505763	7.316895103	7.370495057	2.912003341	ENSDART00000089433.6|protein_coding|ctdsplb	ENSDART00000171397.1|protein_coding|ctdsplb	SameCDSStart	1	NoCor	0
ENSDARG00000091869.4	120.2297923	197.2981791	52.62140974	88.65765787	43.49540374	75.42966782	79.24767225	133.3784736	35.06010229	17.81192768	11.29438445	6.864559776	10.84434065	7.052830786	7.708919901	4.300963039	3.097594897	1.380020172	5.033993832	0.2026985289	6.924267648	5.250533997	0.8364403675	0.7479153206	0.6706102136	8.149803478	2.507367386	5.506214597	1.563199368	3.415416959	1.135500438	3.676306068	ENSDART00000143417.3|protein_coding|zgc:162958	ENSDART00000171434.1|protein_coding|zgc:162958	DiffCDSStart	2	NoCor	0
ENSDARG00000099672.1	2.2443119	4.992137513	1.800588871	2.567826987	1.899988776	3.776282654	3.06777497	1.926831105	4.426366673	4.194833876	4.259225589	1.978032177	1.982537619	14.70651003	8.524573014	51.36743638	4.875053099	5.729665871	9.760565021	5.482062829	13.55265692	13.15018486	4.737402864	8.884633341	5.480322159	12.34047517	10.53637655	0.2878254387	1.021575823	0.5361972009	0.4008407991	0.5973501232	ENSDART00000172053.1|protein_coding|capgb	ENSDART00000171725.1|protein_coding|capgb	DiffCDSStart	2	NoCor	0
ENSDARG00000099021.1	16.35167184	18.6809731	31.38768205	15.28393083	34.55131068	29.39476667	34.74017431	22.335896	31.83358382	49.55941251	37.93095302	37.99222244	35.62813686	26.06522831	29.62076462	29.44893895	5.103421043	4.038727218	17.02645235	5.053734611	6.629452601	9.67069237	9.439931564	3.853519583	5.551237008	9.596265071	3.115899295	8.110131798	3.81796698	8.461410118	4.794822035	11.27618024	ENSDART00000165824.1|protein_coding|setdb1b	ENSDART00000171818.1|protein_coding|setdb1b	SameCDSStart	1	NoCor	0
ENSDARG00000102630.1	7.487637282	9.522975591	5.319923646	8.843714594	8.276363434	6.446127834	6.834547394	6.770815039	2.244642981	4.242092651	0.7872428678	0.8267304225	0.555749844	0.9038260741	0.8077936878	0.9250011258	1.963941105	0.9147019271	0.9119109628	1.516181582	1.300060092	1.892785157	0.8918484722	0.9195753504	1.378224861	0.9493310435	0.2348347112	0	0	0	0	0	ENSDART00000162522.1|protein_coding|LMO4	ENSDART00000171853.1|protein_coding|LMO4	DiffCDSStart	2	PosCor	1
ENSDARG00000098486.1	1.927183941	0.4639411743	2.243205246	0.1013492644	2.150697698	2.540434632	0.433008338	0	0.4945824922	0.6072701919	0.9410026879	0	0	0.1139637832	0.2072652069	0.2748720072	39.85577832	68.57028368	47.89367617	63.66483721	36.00072179	52.4868213	55.28159345	43.52936871	26.35827282	36.88483096	81.53257239	11.5603606	15.18451175	15.23046386	12.55740194	11.26294802	ENSDART00000166544.1|protein_coding|tollip	ENSDART00000172021.1|protein_coding|tollip	DiffCDSStart	2	NoCor	0
ENSDARG00000038040.7	4.079001514	6.420694771	6.223571924	5.377741029	5.492347076	6.70204928	5.007420833	3.343985266	2.689700601	5.203321095	5.908535293	8.862046698	10.68350581	16.01877032	12.91092233	9.849900217	0	0	0	0	0	0	0	0	0	0	0	6.4358855	5.017267568	14.79465652	3.093827614	3.868630755	ENSDART00000055443.6|protein_coding|tpk1	ENSDART00000172056.2|protein_coding|tpk1	SameCDSStart	1	PosCor	1
ENSDARG00000012949.8	0.2410123772	0.3746834944	0	0.3219318486	0.2812118151	0.3259489521	0	0	0.164317314	0.372402193	0.3983356089	14.2308381	12.99510679	17.58057689	16.32580254	25.08136298	1.456595835	1.000722349	0.2289586869	0.9993484869	0.5624236303	0.945770773	1.295280502	0.7479153206	8.764949426	27.26954153	80.17425186	52.51093613	73.5586758	39.63931565	77.16021533	46.72666216	ENSDART00000156121.2|protein_coding|scml2	ENSDART00000172106.1|protein_coding|scml2	DiffCDSStart	2	PosCor	1
ENSDARG00000103747.1	0.07658480862	0	0	0	0	0.1169898476	0	0	0	0.03579980897	0.2348347112	5.078352898	26.08562342	91.5551569	36.70036822	71.24827277	0	0	0	0	0	0	0	0	0.4945824922	0	0	2.516937161	3.882929545	17.45357533	7.54719011	20.92827822	ENSDART00000170841.1|protein_coding|cav1	ENSDART00000172338.1|protein_coding|cav1	DiffCDSStart	2	PosCor	1
ENSDARG00000040874.8	29.05037362	35.76924061	15.73414453	30.13861891	20.16595144	18.19489299	43.15205917	15.83584897	30.39825976	32.82284242	12.66408261	5.570523241	6.907814818	13.59716003	13.55772002	15.73875555	0.104665959	0.3359987121	0.4417197174	0.5246303775	0.2812118151	0.4943709666	0	0.1295989038	1.95942957	8.414780924	8.538561602	51.48532193	28.20177252	40.52715704	28.24614501	31.07351665	ENSDART00000040538.7|protein_coding|add3a	ENSDART00000172496.2|protein_coding|add3a	SameCDSStart	1	NegCor	2
ENSDARG00000034610.6	0.5674263029	0.1119995707	0.9119109628	1.120093554	1.352816592	0.2862472486	0.7642506157	0.1295989038	0.164317314	0.678820977	0	0.2878254387	0	0.03221378909	0	0	0.03168045919	0	0.2179995035	0	0	0.2877518551	0	0	1.031036176	8.64684445	4.878485951	12.99310047	0.4191670469	2.54727747	0	0.4476016267	ENSDART00000145502.2|protein_coding|insb	ENSDART00000172547.1|protein_coding|insb	DiffCDSStart	2	NoCor	0
ENSDARG00000099943.1	8.054348009	5.062463132	20.23779913	11.64793856	22.63461129	21.45574507	5.811771294	5.033688098	8.006966152	22.3674142	6.400319337	25.13656228	6.404134005	26.65573881	9.887298216	38.68041972	0.1531696172	0	0.4469581904	0.4053970578	0	0.3601004232	0.1275978565	0.1295989038	0.977108235	2.312824655	4.494000225	25.21491998	9.487912111	31.74928819	16.08256468	52.98213712	ENSDART00000165199.1|protein_coding|mapre2	ENSDART00000172575.1|protein_coding|mapre2	DiffCDSStart	2	PosCor	1
ENSDARG00000105435.1	2.787359085	1.766116994	10.84659988	1.100697751	8.144530686	7.448231866	3.39108604	1.576695021	2.650862673	4.449393364	1.069558153	0.2878254387	0.8380290813	0.4093834627	0.09811031416	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139407923	1.321825253	3.267677517	5.083308226	ENSDART00000172846.1|protein_coding|camta1	ENSDART00000173022.1|protein_coding|camta1	DiffCDSStart	2	NoCor	0
ENSDARG00000023868.8	0	0	0	0	0	0	0	0	0	0.03579980897	0	6.677256423	2.537712318	4.93041191	2.025365065	5.441015266	10.21718417	6.922639887	6.449062115	10.70437484	3.918563314	6.11970341	7.926648211	10.4679461	10.32037098	8.424278554	4.816246575	0.2878254387	0	1.229333611	0.7896635067	1.170075261	ENSDART00000031049.7|protein_coding|n/a	ENSDART00000173048.1|protein_coding|n/a	DiffCDSStart	2	NegCor	2
ENSDARG00000045316.8	0.03168045919	0.1119995707	0	0	0	0	0.1275978565	0.1295989038	0	0.6752962604	0.6331703201	0.5756508773	0.5591354209	1.276003249	2.580776027	7.463652071	0	0	0	0	0	0	0	0	0	0.5341885168	0	2.300347444	0.4161063006	3.522025452	6.039167068	5.903265912	ENSDART00000140170.3|protein_coding|map7d2b	ENSDART00000173052.1|protein_coding|map7d2b	DiffCDSStart	2	PosCor	1
ENSDARG00000040161.6	251.4082783	114.1303584	162.3047138	100.3312612	147.8727139	165.9746553	91.1265598	96.08167333	63.63373384	61.04275074	26.66788167	3.092588038	1.533511679	13.71480615	21.11809713	19.42098237	4.896046105	1.889445128	4.992514037	0.7709314598	2.720644357	4.895859623	1.366310625	1.151810792	1.162008708	1.588548667	0	0	0.2797591239	0.942575915	0	0	ENSDART00000058742.5|protein_coding|zgc:92287	ENSDART00000173068.1|protein_coding|zgc:92287	DiffCDSStart	2	PosCor	1
ENSDARG00000098443.2	138.4702071	196.6690184	140.6832755	102.7006935	152.1482306	135.0863421	117.3870086	130.1467606	52.46028067	39.27634158	16.72498102	22.63505793	18.68693008	18.293952	12.5144934	17.68448006	8.964435992	22.37290735	9.452469623	11.4170239	16.25898125	11.13018921	20.53111465	12.61964421	11.17888924	8.880463295	12.25380809	8.693798413	2.587849344	3.246060528	2.653294432	9.978513644	ENSDART00000168801.2|protein_coding|zfand6	ENSDART00000173125.1|protein_coding|zfand6	SameCDSStart	1	PosCor	1
ENSDARG00000052674.6	105.9924535	121.6812536	99.31117414	117.6880031	92.48877909	105.9584548	194.6176712	107.0527303	250.3320597	219.6947791	308.6120658	345.2965486	283.4581279	244.734942	253.0158298	258.2843178	0.2614616536	0.1119995707	0	0.1013492644	0	0.1273081544	0.4034320295	0	3.42119799	4.926119336	3.475048467	2.888222042	1.116025049	1.738631978	0.7854182572	1.217681369	ENSDART00000121429.3|protein_coding|csnk1a1	ENSDART00000173181.1|protein_coding|csnk1a1	DiffCDSStart	2	PosCor	1
ENSDARG00000034871.8	0.05976160958	0	0	0	0	0.07234856813	0.255195713	0	0.4929519421	0.1355709423	1.309995419	5.95406406	2.497425579	9.935690148	4.766457927	20.17071116	1.684865168	0.6146255272	2.058801992	2.86307781	3.569450518	4.639704888	2.085124152	1.417848024	1.014854632	1.602260665	0	0	0.0697039615	0.1289887624	0	0.1727296195	ENSDART00000003293.10|protein_coding|mid2	ENSDART00000173237.1|protein_coding|mid2	DiffCDSStart	2	NoCor	0
ENSDARG00000099923.3	11.12777492	17.35231833	7.299920956	16.45303028	8.466124751	10.13463752	10.48766308	12.98524791	12.88496341	9.208315926	2.54305447	8.373244721	9.470879284	17.45601618	10.39959237	18.42661401	0	0	0	0	0	0.03617428406	0	0	0	0	0.2015531214	5.58743821	1.30395487	7.650427813	1.967300215	12.64464695	ENSDART00000167810.2|protein_coding|zgc:154054	ENSDART00000173240.1|protein_coding|zgc:154054	DiffCDSStart	2	NoCor	0
ENSDARG00000105435.1	2.787359085	1.766116994	10.84659988	1.100697751	8.144530686	7.448231866	3.39108604	1.576695021	2.650862673	4.449393364	1.069558153	0.2878254387	0.8380290813	0.4093834627	0.09811031416	0	0	0	0	0	0	0	0	0	0	0	0.2348347112	0.2878254387	0	1.432670676	1.218857048	16.05779104	ENSDART00000172846.1|protein_coding|camta1	ENSDART00000173252.1|protein_coding|camta1	DiffCDSStart	2	NoCor	0
ENSDARG00000036446.8	0.04490434944	0.1119995707	0	0.3219318486	0	0.2412592643	0.1275978565	0	1.813718523	1.249660161	7.692259672	0.2878254387	0.8853178565	1.370876008	8.728416985	3.498991284	0.07658480862	0	0	0.1013492644	0	0	0	0	1.158349056	1.703581142	5.041554447	0	0.2327951793	0.3925803959	0.7199059349	5.000679586	ENSDART00000046626.8|protein_coding|PRKAR2B	ENSDART00000173269.1|protein_coding|PRKAR2B	SameCDSStart	1	PosCor	1
ENSDARG00000077912.4	5.365023337	4.361918098	2.900367188	1.55120911	4.493485481	2.283678072	3.567811016	4.388717448	3.422841728	1.421475511	1.265411239	3.451649199	1.282282265	2.920897677	1.764922346	4.240141283	12.4968304	3.492973637	10.17651747	1.590300601	13.10235004	6.444677781	4.172104361	4.247013445	2.642148743	0.6243795642	0.6331703201	3.0237875	2.888808648	3.418053567	4.164053423	5.551978376	ENSDART00000111480.4|protein_coding|bcorl1	ENSDART00000173335.1|protein_coding|bcorl1	SameCDSStart	1	PosCor	1
ENSDARG00000099921.3	0.8251355088	1.475934419	0.8996370911	0.5682329309	0.2659603689	0.6296722919	1.902439141	0.5762552908	1.015238859	0.3939642389	0.3983356089	0	0	0	0	0	7.201111412	9.235486525	8.210020333	10.32066415	10.88174496	11.27265697	3.834269727	6.75919412	7.073098086	13.9853953	11.98041422	11.9897798	7.609642809	10.92687386	8.246584927	15.92546894	ENSDART00000160639.2|protein_coding|tbce	ENSDART00000173340.1|protein_coding|tbce	SameCDSStart	1	NegCor	2
ENSDARG00000105479.2	17.20445403	27.40521225	11.81157472	9.381026627	14.12569945	19.01535832	22.88457545	50.36821632	14.09184414	12.75373557	4.922110775	0	0	0	0	0	85.16019959	93.62726136	67.96424717	47.13638355	77.8548971	74.72443783	89.07081008	159.5385653	74.63807241	70.44217787	96.53940298	27.20770288	40.32562133	27.05140362	17.88681444	10.79965347	ENSDART00000176631.1|protein_coding|si:ch211-126c2.4	ENSDART00000173451.1|protein_coding|si:ch211-126c2.4	DiffCDSStart	2	PosCor	1
ENSDARG00000068457.6	0.7104077133	0	0	0.8579962148	0	0.4544385442	0	0	0.164317314	0	2.595903647	0	0.9720917649	94.70416075	1393.871575	514.7826236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8214833025	11.42097979	ENSDART00000142946.3|protein_coding|tnnt3b	ENSDART00000173520.1|protein_coding|tnnt3b	DiffCDSStart	2	NoCor	0
ENSDARG00000053554.6	70.59861422	61.18730487	74.5001877	51.33494968	80.17951832	64.68456132	34.53882082	33.26407659	17.87798445	20.97760302	7.162601753	5.544539838	12.12284518	19.01063024	15.16953035	9.883900607	5.660676343	2.431172987	6.690866579	2.113235828	4.642822007	5.630422476	1.827902573	2.508737175	1.312586513	2.950042872	0.5998887303	0	0.0697039615	0.06047638785	0	0	ENSDART00000075588.5|protein_coding|wdr76	ENSDART00000173525.1|protein_coding|wdr76	DiffCDSStart	2	PosCor	1
ENSDARG00000009610.10	5.661593711	4.255591129	4.285212256	10.87564027	5.367681962	6.198176371	11.12399582	10.11132983	6.262115866	4.556101422	4.961295187	12.11589501	24.47081291	27.5540674	58.70682466	10.70547712	0	0	0	0.1013492644	0	0	0.255195713	0.589386579	8.484311241	15.61759578	2.546993182	10.96868479	5.757253569	1.572689905	0.3053755211	0.1727296195	ENSDART00000173969.1|protein_coding|rgs12a	ENSDART00000173539.1|protein_coding|rgs12a	DiffCDSStart	2	NoCor	0
ENSDARG00000036489.7	333.1765899	382.6315117	235.7958979	352.39884	208.5594097	258.509591	335.7223961	363.2537985	388.4373601	343.3614027	207.8999814	122.3699361	87.46931409	111.8227997	146.3049061	71.79380131	0.5794576743	0.6569299916	0.8777187245	0.3040477933	1.671779173	1.501108494	0.4034320295	0.589386579	0.3234215284	1.267335429	0.4031062428	0.5389049838	0.3727635533	0.5077694513	0	0.8722221304	ENSDART00000099046.4|protein_coding|n/a	ENSDART00000173559.1|protein_coding|n/a	SameCDSStart	1	NoCor	0
ENSDARG00000088087.3	0.09343477617	0	0.2179995035	0.1013492644	0.2812118151	0	0	0.1295989038	0	0.3831946471	0	0.5756508773	0.1630912178	0.8475237395	1.716965758	0.6203312461	30.79396318	48.02419464	11.573962	54.9259236	9.365110786	28.14876578	111.5849425	58.20813952	83.12019342	52.08228784	101.0493	41.22127308	75.84912281	40.22214033	23.94853273	6.2878825	ENSDART00000173557.1|protein_coding|kdm6ba	ENSDART00000173641.1|protein_coding|kdm6ba	DiffCDSStart	2	NoCor	0
ENSDARG00000074498.4	0.3048627075	0	1.605822422	0.1013492644	1.139858435	0.4493769935	0.4034320295	0.2591978076	0.3234215284	0	0	1.744052442	4.575972355	4.570263685	4.068179404	4.755109945	0	0	0	0	0	0	0	0	0	0	0	3.095761608	0.7191658924	2.794575224	4.878041828	3.275623851	ENSDART00000173595.1|protein_coding|chd9	ENSDART00000173653.1|protein_coding|chd9	DiffCDSStart	2	PosCor	1
ENSDARG00000024299.6	4.440224263	6.620248327	2.448666579	4.429274266	2.219191629	2.234645475	4.364134092	3.144264891	2.496965561	1.234438655	0.4363878326	0	0	0.04882039522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8415802957	4.507414436	10.87428568	ENSDART00000173861.1|protein_coding|c1qtnf4	ENSDART00000173678.1|protein_coding|c1qtnf4	DiffCDSStart	2	NoCor	0
